start,duration
3514842816,15757
3516468603,15937
3518818315,15906
3519867340,15797
3520014348,11036
3520034021,16048
3521422957,15772
3522286548,11234
3522820456,15832
3527765682,16015
3527988291,15871
3530819976,15960
3536599696,15976
3544843209,16012
3545111709,15824
3546065714,11160
3551248231,16009
3554820071,15601
3554885878,16002
3556730504,16138
3558819375,15784
3562834192,15969
3566355899,16168
3566566431,15985
3567789573,16038
3567907582,16078
3568000676,11032
3568060317,16110
3570820564,15886
3571277106,15867
3573188372,11097
3574826061,16174
3575087999,11242
3576858142,16004
3578820832,16180
3582821583,16230
3586409364,15808
3586826929,15668
3588740393,15949
3590821299,16297
3594820142,16238
3596984180,16126
3597096472,15767
3598821443,16000
3602325828,15803
3602821930,16181
3603203520,11193
3604274982,15955
3606820832,15575
3610387221,15923
3610820191,15345
3612252672,11252
3612568777,15764
3612744821,16051
3613776310,11207
3614818931,16029
3617114034,15949
3617224304,16008
3618682512,15808
3618826777,15757
3620017093,11156
3622820218,15784
3630826467,15802
3634818925,15798
3637353666,15767
3638817908,15948
3649409141,16104
3649618674,16034
3650618550,11226
3650805276,13904
3650826157,16042
3652310156,11211
3655133501,15751
3657481617,15987
3664467764,15769
3664722974,15800
3665607900,11101
3666819114,15960
3671771372,15864
3677612851,15813
3682826915,15793
3686688127,15963
3686819179,15455
3687896719,11227
3688095597,16184
3690717747,16067
3690827213,15445
3694818497,16114
3697167035,16149
3697742146,15786
3698801543,15829
3698823443,15987
3702520857,15865
3712004990,15731
3714805274,34461
3714844975,15818
3716405565,15999
3717769518,15682
3717885927,16111
3719452402,15965
3721258420,15993
3721448439,15776
3722819565,15796
3731347259,15755
3734819399,15380
3736538111,15955
3737828874,15764
3747540965,15963
3749164836,15687
3752233492,15956
3758129252,15792
3762833547,15952
3766818324,16010
3772402565,15886
3778259807,15795
3779935487,15981
3781017805,16157
3785123435,15969
3785456899,15800
3786889597,15910
3790818269,15978
3791151307,15691
3792014815,11004
3794818538,16246
3796862413,15749
3798817888,16059
3799613038,11111
3802818538,15412
3807952270,15741
3810726960,15954
3812323572,15961
3812563833,15947
3814819876,15533
3815292567,16068
3818516288,15789
3819233802,16192
3822265842,15714
3822682251,15656
3822833978,15680
3826820312,15460
3830820022,15755
3832782768,16185
3834818445,15845
3838645385,15956
3838822256,15780
3840696568,11157
3840970180,15944
3841122981,15824
3842166739,11229
3842818943,15676
3842915549,15973
3846819148,15600
3848011560,11166
3850818683,15770
3852908016,15814
3854819601,15676
3858775241,15936
3858819454,15630
3862819662,15584
3864015875,11122
3866818488,15407
3866842925,15579
3869187539,15912
3869414421,16220
3870818830,15763
3873037524,15743
3874805678,32896
3877358230,15939
3878913817,15796
3881224049,15755
3882819529,15709
3893030971,15964
3893253954,16064
3894032940,11230
3894818814,15789
3897528711,15891
3898308388,16057
3900204028,15776
3906805292,30092
3913292291,16030
3917215358,15738
3918850603,15778
3919170989,15923
3922820136,16006
3925947054,16009
3931350691,16001
3933420955,15839
3937773714,15665
3938805286,15288
3939022200,15966
3941752337,16019
3953550113,15775
3956509976,16089
3958014246,16043
3958168332,15833
3959988142,11247
3966398163,15904
3970819458,15997
3973679736,16004
3979276953,15990
3986862434,15695
3990404799,15938
3993660711,15788
3996435887,15877
3996653258,15924
3997647058,11237
3997710449,15870
3997812163,11162
3998100150,15954
3998805283,19274
3999404944,15769
4002820293,15728
4003079299,16156
4004082543,11074
4006598560,16167
4006838326,15859
4008158154,15939
4008577424,16226
4010821058,16111
4013938392,16219
4014818501,15789
4015165579,11202
4018226731,15922
4018820679,16024
4022749827,15752
4022819405,15567
4026821503,16158
4029575936,15765
4029793386,15787
4032335808,11200
4032722773,15788
4032811288,15805
4033071070,15849
4034309845,11236
4038819264,16083
4042820408,15844
4050742044,16004
4051470784,16106
4051900487,11190
4054192030,16013
4055629517,16091
4055964849,11038
4058478749,15657
4059737551,15827
4060023453,11061
4062080772,15878
4062164681,15779
4065717192,15895
4065752797,15968
4068861768,11152
4074092838,15879
4076557559,15763
4078604786,16020
4078818232,15555
4081687615,15977
4086735040,16143
4087447670,16072
4088000747,11095
4091957740,15948
4092100040,15650
4094410523,16139
4097984617,16011
4098325851,16070
4102819803,16320
4106820508,16248
4110820501,16112
4114524425,16219
4114819133,15812
4118819938,16185
4119774774,16104
4121397309,11188
4121728951,15762
4124042142,11190
4126818037,16135
4128016563,11236
4130819783,15816
4133694462,15984
4133959327,15979
4136494193,15751
4136974696,15671
4137324520,11209
4138820276,15979
4140045290,11175
4140282664,15983
4142892936,16192
4147052694,15912
4147484098,15786
4152664059,15752
4153181122,16067
4155721277,15819
4156015282,11113
4156083256,15814
4157400886,11118
4158818777,15602
4160411638,15955
4162820210,15659
4165829895,15701
4166819233,15609
4170819586,15756
4173010056,15995
4174820266,15436
4178819073,15680
4180022895,11220
4182819109,15732
4184007793,11165
4184836001,15957
4186820586,15403
4186845002,20564
4190818629,15811
4192906360,11120
4194746523,15646
4194819232,15759
4196915789,15911
4197128754,15846
4198126679,11144
4198337641,15889
4198451514,16272
4200623411,15990
4201718051,15940
4202819463,15495
4209088960,15789
4210819493,15738
4214914628,15799
4215171621,15978
4216139610,11141
4217549128,16002
4218820039,16174
4219127341,11239
4219955517,16098
4220016371,11138
4220104230,16059
4222335037,11217
4224444938,16053
4226818894,15962
4228414783,15671
4228842640,15790
4231781794,15981
4232001920,11231
4234819258,15841
4238818467,15981
4240736949,16038
4242820643,15901
4246818262,15959
4249626803,15962
4249781146,15986
4252925453,16053
4254027914,16065
4254115349,11195
4254818513,15944
4255263794,16208
4256345106,16019
4258818526,15949
4261002592,15766
4262820175,16134
4266601475,16245
4266818394,15771
4270820236,15941
4271990434,15696
4272021453,11147
4272225082,21746
4274819950,15814
4276016700,11005
4278819840,15775
4281127987,15793
4282764944,16220
4282819435,15780
4284000647,11176
4286819795,15733
4290819642,15968
4295545232,15783
4298254607,15933
4298819710,16076
4301253410,15964
4302874159,15767
4306819427,15729
4307585414,16106
4307979830,11008
4308538470,15997
4309358366,15740
4309697405,15984
4310585943,11197
4314819021,15969
4315183334,15968
4315245941,11174
4315674941,16242
4316392132,11201
4318819772,15605
4321381770,16089
4323281480,11238
4330820052,15986
4333697566,15979
4334819950,15940
4335533418,15999
4335815665,16109
4336015458,11007
4338820443,16011
4341195376,16122
4341220145,16288
4342820147,16225
4344773276,15704
4345017468,16085
4350819947,15786
4353082333,15709
4354819194,16080
4356070531,11195
4356603430,15971
4358445155,15512
4358760153,15778
4361585390,15690
4362820561,15839
4363979345,11218
4366819490,15872
4370820220,16169
4374819978,15858
4376068722,15986
4378820156,16006
4379912094,11110
4381561837,15683
4382818791,15670
4383986851,11190
4386028131,15929
4386246700,15801
4390818107,15397
4392247601,15769
4394797513,18988
4394822751,15708
4396523409,15980
4397379769,11234
4398819492,15827
4400998108,15928
4401102388,11101
4401837942,16080
4402227824,11182
4402340353,16083
4402805248,14014
4404024834,11131
4406821621,16025
4407984590,11284
4408493848,16272
4410826235,16066
4415454190,15745
4415722864,16402
4416021937,11173
4418513024,16209
4421004657,15805
4421827399,15898
4425698788,16120
4426574771,16072
4428499386,11252
4428780081,15802
4430820892,15892
4432025477,11247
4434819796,16091
4436077644,11115
4438819919,15890
4440134156,15795
4442047025,16070
4445422352,15847
4456441267,15980
4456922648,15747
4457278295,11238
4459527968,15995
4462176009,15979
4472289411,15976
4475204827,15763
4482306136,15996
4485775800,16071
4486162171,15990
4490818713,15412
4494817846,16239
4496311050,16003
4498624793,15962
4500468029,15631
4502332249,15888
4504419122,15791
4506996666,16026
4510818166,15835
4514805261,12877
4514821645,15884
4516790984,16247
4521343659,16240
4522460993,16011
4524165557,15899
4536902986,16284
4540357025,15768
4542685550,16019
4544540629,15876
4556551636,15932
4557013958,16233
4557863262,11016
4562815255,15744
4566818989,15789
4571047753,15803
4571295012,15774
4574820937,15899
4576012472,11122
4577120256,16200
4578199872,15771
4578805260,28978
4579981855,11186
4582819839,15837
4582950324,15906
4587884880,15951
4594820236,16168
4595337485,15903
4597233181,15933
4598824646,16010
4602818168,16153
4603081351,15844
4604822856,15886
4606818806,15836
4610820438,15975
4614818993,15757
4616179726,15817
4618820108,15913
4620227721,15874
4621280713,11189
4622817843,15918
4622842431,16057
4626818980,16004
4630818750,15994
4634820335,16094
4636430000,15675
4638820009,16018
4642805289,32848
4643094090,16109
4644072345,11238
4646817983,15701
4652759906,15914
4657202495,15734
4663424775,15894
4666023040,15766
4666105255,15739
4666360026,15815
4668821367,15816
4670111365,15665
4674872997,15911
4677741088,15874
4677980493,11181
4683558316,15965
4691143225,15811
4691306701,16056
4692557293,11175
4694817993,16199
4697869745,16015
4699004452,15754
4699988018,15781
4701206338,15784
4703428550,15694
4703687580,16000
4704696872,11141
4706555532,15683
4706779833,15988
4706805284,18477
4707949524,11311
4717578886,16284
4721563605,16004
4721764578,15748
4723600829,16142
4738128639,16001
4743889867,15819
4749786712,15911
4757493080,15754
4757809735,15764
4763855173,15950
4764018284,15951
4765979699,16052
4777937757,15749
4778820755,15861
4779685107,15798
4779938749,15985
4782076212,15797
4784147112,15766
4791608641,15945
4795501300,15920
4796311009,16174
4796660167,11199
4798362849,15980
4798822354,16118
4804276138,15783
4809951386,15999
4810825791,15661
4814820321,15998
4815434971,16081
4816725667,15861
4818632708,15741
4822330749,16015
4824243089,15805
4830749132,15750
4835186569,15905
4835409648,15765
4836398396,11181
4838517507,15958
4838761869,15780
4839990565,11095
4844488704,15965
4846819612,16000
4858439094,16047
4863170144,15758
4864497588,15770
4866397514,15699
4866819203,16049
4867604177,11230
4870820028,15655
4879017160,15983
4884696032,15891
4895551245,15975
4898332089,15937
4898584197,16028
4904840800,15802
4919270457,15725
4922959576,15954
4924289481,15754
4924878891,15965
4926819038,16005
4936070238,15839
4938896789,16192
4939399126,15773
4941885569,15842
4944083604,15720
4945009805,15936
4956640428,15894
4958818211,15942
4959137106,11104
4959527741,15799
4962799701,18606
4962833504,15466
4965178751,15739
4966818389,15802
4979654777,15939
4985304419,15910
4995774096,15741
4997874278,15925
4999546902,15990
5003416151,15718
5005140763,15821
5006805270,39921
5008032915,15777
5009214685,11080
5009735947,15809
5013352871,11156
5014820351,16519
5017138682,15515
5018411845,11016
5018819511,15955
5020716429,16272
5022135904,16015
5022820859,15937
5024495474,11261
5025473643,16144
5026820743,15968
5030818722,16236
5034819610,15989
5038821192,16097
5040017834,11229
5040060669,16183
5041203929,15954
5042818879,16249
5043623070,16355
5045606060,16108
5046819242,15944
5046849261,11123
5050819426,15990
5050902134,16001
5052013706,11201
5052440814,16395
5054819847,15752
5054876868,16251
5058121550,16108
5058820365,15969
5062820567,15933
5063752057,15854
5065735209,15864
5065874141,15971
5068922602,11245
5072945323,16206
5080286064,15911
5083971148,16233
5085864738,16256
5090820239,15890
5093303963,15872
5098818441,16237
5104007422,15673
5105995882,16147
5112135629,15937
5119745390,15742
5120099750,15691
5120515506,16044
5122819428,15804
5126107059,15871
5126819292,16185
5127340636,11053
5130669819,15885
5133363817,15792
5133629634,16272
5138819262,16100
5139874415,15981
5140644299,15768
5146259769,16113
5150819775,15650
5154819766,15640
5154884940,15798
5156893308,15920
5158382908,15989
5158818625,15783
5160771756,15990
5162820077,15787
5165436693,15988
5166379282,15779
5170832154,15817
5174820032,15707
5180900765,15943
5186532148,16084
5186805283,36360
5191807296,15975
5192062004,16019
5192946117,11152
5200253829,15760
5203093582,15679
5204382137,15991
5205385903,15806
5210818473,16010
5212309424,15997
5214819953,15766
5216024685,11169
5218821111,15903
5220021235,11248
5220381640,15929
5221153031,15733
5222827698,15752
5226779152,15934
5228549345,15910
5229173637,16058
5231968658,11148
5234819176,16018
5238821914,15761
5241286392,15982
5242820682,15930
5244837851,16031
5246818458,15663
5246908484,15970
5248015713,11168
5250141063,15959
5250330986,16034
5251624536,16081
5251715816,11172
5258819795,16200
5261415964,16267
5262827199,16183
5266820774,16037
5267036590,15789
5268016173,11133
5270820083,16083
5273608379,15665
5274805303,22367
5274842694,16041
5281544492,16036
5282809345,15866
5285084457,16195
5287116257,15742
5300128563,15904
5301673505,15748
5302821267,15965
5305214812,16232
5307257272,15969
5308767254,15795
5309584202,15961
5310661702,16053
5314872923,15739
5321802031,15792
5323607893,15866
5327391580,15989
5339904640,15676
5341931311,15718
5344330388,15978
5345472095,16155
5345588766,15767
5350818268,15946
5354819060,15855
5358210947,16019
5358817812,15788
5359980556,11208
5362057699,15928
5362819800,16285
5365602132,16217
5366819883,15869
5367615768,16136
5367977694,11109
5369124923,16132
5370818686,16192
5372015481,11269
5374819701,15988
5378819830,15750
5381306219,15987
5382818496,16087
5386819668,15783
5390819249,16084
5391454459,16128
5392602672,11222
5393264352,15763
5393413318,15802
5394819733,15883
5397184934,15955
5398820660,16002
5401125840,15943
5402819147,15999
5403453431,15789
5404611508,11145
5405852852,15870
5406819174,15705
5410661442,15898
5410805289,65279
5412075105,11178
5412452989,15938
5414818353,15767
5416743110,15948
5418819168,15916
5421649821,16179
5422819067,15933
5423991481,16050
5424021521,11101
5426794856,21241
5426822177,15493
5428300628,11210
5429013185,16919
5429114750,11246
5429574021,15906
5434818418,16106
5436022896,11188
5436493087,16036
5441388816,15941
5442805268,50926
5446110005,15978
5448022720,15932
5461955132,16010
5468152075,15802
5470805328,12056
5470820474,15514
5473840292,15962
5474818466,15634
5475935646,11132
5482767864,15939
5486365470,16195
5488281339,16109
5489694070,15769
5489949139,16111
5490833382,11137
5500472503,15907
5502820988,15911
5506805229,38402
5508420630,15970
5522819697,15935
5524292480,16086
5526620942,16007
5528549072,15997
5539105491,15794
5539326019,16029
5540320515,11154
5542930752,15986
5544933656,15804
5545188787,15989
5546071534,11139
5546750419,15923
5548678695,15750
5550818406,15963
5557118311,15750
5559127633,15815
5562819514,15748
5564850330,15983
5568603993,15816
5572321997,15865
5572791544,15993
5575536467,11206
5578818309,15999
5582818615,16035
5583406413,16117
5583774622,11235
5588933284,15797
5591456865,15782
5598818430,15809
5600656563,15799
5602819750,15989
5602878313,16155
5604983672,16183
5606818035,16150
5607652703,16012
5607990733,11159
5609063722,16148
5610818105,15755
5612113598,15719
5613732553,15878
5613977346,11257
5614820182,15927
5615009088,11222
5623664439,15738
5625500608,15760
5626148705,15754
5634820338,15707
5634900129,16027
5638820035,16012
5642820521,16004
5643796786,16136
5647237125,15988
5649317500,16125
5650818294,16071
5654818162,15813
5657482653,15853
5658820758,15864
5662673928,15956
5662822037,15739
5663927178,15838
5664017554,11157
5666820637,16040
5668611366,11234
5669138474,16173
5669446139,15893
5670821038,16236
5678997269,16188
5684056141,15982
5688527179,15961
5689573619,15769
5691422640,15908
5691665020,15789
5692825564,11016
5694004037,16120
5700837477,16017
5702820148,16178
5704721546,15759
5709623641,15795
5720849864,16220
5720961356,16033
5721989333,11131
5722823832,15955
5723354529,16119
5725552312,15772
5726837013,15510
5729473011,15770
5730805282,33741
5737115703,15760
5743482271,15734
5744394544,16007
5749881001,15794
5757846315,16011
5759757387,15921
5764523516,15996
5767759413,15990
5770010919,15940
5774331989,15875
5780845584,15986
5781100709,15952
5783687830,16211
5784651172,15781
5785690099,15788
5790139281,15978
5791350016,15876
5791722385,15751
5794819874,15534
5797032765,15664
5797256024,15815
5798495858,11217
5798860972,16020
5801019819,15862
5802821119,15846
5803818097,16192
5804025767,11147
5806819976,15963
5808227996,16210
5809887553,15779
5813030246,15783
5814819200,15695
5815575575,16058
5818818438,15816
5822819465,16146
5823947668,15815
5824386478,15815
5825161183,15971
5826818793,15863
5830315290,15792
5834822964,16025
5838818311,15768
5842819537,16011
5844987378,15778
5846820107,16168
5848316055,15997
5848514790,15808
5849472747,15901
5849652469,11138
5850440124,15742
5850819530,15799
5854818477,16040
5858805298,34609
5862818306,15985
5865116994,15759
5865666559,15970
5866819317,16081
5868553240,15802
5870565187,15791
5870834555,16086
5871485481,11337
5885248247,15798
5890693882,15973
5890820351,15891
5891920012,11212
5894896736,15996
5897868439,15882
5897996001,15825
5899594768,11133
5901202701,15799
5902555212,15679
5904404975,15742
5905376495,15778
5905636111,11156
5908806133,15604
5910151050,15893
5910819222,15436
5924626662,15774
5925506653,16263
5925760073,11124
5926818182,15748
5930910501,15985
5934884489,15773
5938819038,16180
5942018759,15793
5945636349,15785
5946661546,15803
5950722770,15768
5951039084,15810
5957992400,16009
5962854293,15900
5965273510,15950
5965765509,15972
5966466246,11203
5970851034,15730
5984987652,16001
5985893521,15881
5988489789,15657
5988725820,16102
5990631350,11222
5990820053,15848
5992018736,11191
5994473310,16177
6001385099,15904
6002820576,16134
6006819417,15776
6007227248,15960
6007257309,11108
6010411624,15737
6011058361,15799
6013330007,16146
6014782781,15770
6014805289,18644
6017921047,15881
6018817971,15491
6019979903,11152
6022819940,15988
6025112295,15771
6026819282,16089
6027132194,11189
6031187858,15756
6045653298,15964
6047059208,15792
6049918104,16043
6051316120,15799
6059829732,15817
6060542323,16182
6063232304,15750
6064416029,16098
6065802218,15738
6066064849,15981
6069719966,15715
6069820509,11153
6070818940,15612
6072008443,11263
6074819200,16024
6078399520,15848
6086431608,15934
6091721223,16151
6105572648,15843
6108372567,15891
6110674204,16007
6113120099,15944
6117683597,15719
6117919962,16000
6119000760,11102
6120257178,15621
6126069557,16187
6126664978,15894
6127897897,11027
6131766571,15997
6132997665,11005
6134820028,15813
6138821009,15723
6140600658,15876
6142820796,16029
6145770370,15968
6146821526,15553
6150167339,15934
6150821454,15643
6154820415,15578
6157508256,15798
6158820495,15718
6162819371,15810
6164006868,11231
6166819942,15585
6170818426,15922
6171969602,16119
6172128237,15771
6174818277,15768
6178805281,20477
6186024266,15984
6190415292,15945
6190818321,15976
6192258518,15899
6192907475,16000
6198821174,16006
6206029556,16008
6207659155,15857
6210805274,30802
6211616338,15854
6211767836,11083
6211870467,16085
6212105345,11114
6212387359,15865
6213037946,11183
6213526277,15783
6218818981,16124
6221790481,15957
6226280123,15822
6229379174,15914
6229945547,15755
6232051953,11189
6234819542,15892
6234844165,16364
6236021863,11123
6238818397,15962
6239646316,16125
6239997992,11117
6241293793,15885
6242819519,15661
6244016921,11189
6246243280,15686
6246433475,16016
6248004151,11124
6250309787,16146
6250496756,16025
6252635618,15990
6254820270,15699
6258820069,16120
6259173340,11110
6262820721,16023
6266820147,15890
6270817839,16023
6270842508,16128
6272764231,15752
6274805276,13617
6274820747,16082
6278818129,15825
6282818100,16103
6283034620,358677
6286596949,15767
6287562740,16130
6287965721,11161
6290805292,29043
6292153173,15699
6292892564,16285
6293345879,11121
6298818352,15999
6302589043,15970
6303218631,15961
6306819711,16020
6307693014,15838
6309721740,15975
6310818664,16279
6311945589,11191
6312726997,15727
6313020496,15807
6313987771,11179
6314820549,15752
6326666826,16077
6326809492,15839
6333147963,15777
6334818601,15943
6338805284,15605
6345831668,15911
6346001565,15791
6350819602,15695
6352010587,11179
6353277128,15972
6354820306,15746
6358430150,15667
6362818757,15628
6363401234,15931
6366818493,15627
6368012548,11007
6370819371,15664
6373134527,15843
6374627969,15783
6374740839,15812
6378820081,15928
6382820443,15808
6386819185,15771
6388196947,15794
6390820955,15682
6390845640,15665
6392509362,15868
6393260274,16002
6394820183,15896
6398819680,15777
6400590612,16255
6401255167,15989
6402110228,15740
6402818865,16070
6407097130,15896
6410818988,16171
6411985186,16105
6412599480,11004
6413388856,15743
6414818101,15723
6414953053,11223
6415807131,15902
6416896503,16066
6418818451,15939
6422818977,16112
6426818589,16189
6426935018,15886
6426967357,11116
6427278097,15858
6428025892,11242
6428456696,15871
6428692113,16067
6430819555,15739
6436492686,11165
6441518820,16032
6442819762,15497
6448194042,15767
6453909281,16101
6464494229,15581
6468709055,15729
6470827345,15539
6471704089,15789
6473543922,11150
6473773926,16100
6473817839,11099
6474818241,15729
6478818704,15451
6482820490,15663
6486487428,15902
6486631573,15778
6488837199,15749
6490818175,15508
6494111591,15975
6494818696,15604
6495342631,11176
6496654091,16111
6498818769,15570
6502293082,15887
6502505755,16010
6504247493,15763
6505644730,15979
6506819043,15444
6508653551,15942
6508969860,15822
6510819229,15729
6512957781,15934
6514240736,16111
6518826736,16133
6526819444,15896
6527333204,16153
6529098917,15805
6530819278,15749
6534368883,15951
6538841552,15578
6543077497,15808
6545461603,15835
6546819844,15616
6550819970,15744
6554496884,15798
6554820163,15547
6555729481,11142
6558821660,15438
6561546747,15925
6562634645,15973
6562906014,15511
6564063672,11108
6566820265,15901
6568723410,15972
6569352246,15744
6570819982,15857
6572666788,15896
6573166858,15903
6577915588,11170
6578098072,15831
6578359620,11149
6578821924,16265
6579476574,11221
6582819416,15673
6583584898,11222
6583983470,16167
6584199331,16040
6586229029,11174
6586819302,15418
6588156213,16004
6588542946,15796
6591969562,11269
6594439251,16040
6594819624,15870
6598820068,15779
6602113087,15688
6605734848,15674
6606818182,15881
6610166306,15807
6610818522,15403
6611473164,16344
6611935792,15859
6613370618,11109
6613957400,15961
6614820178,15906
6616031347,11131
6618819690,15623
6621246808,15688
6622822201,27921
6626152439,15867
6626818430,15892
6628019871,11004
6629889522,15933
6630818528,15798
6631182230,11144
6639563033,15677
6642495537,16001
6648300543,15586
6649814645,15944
6650819049,15706
6654814367,15785
6656916198,15887
6658656213,15962
6658818963,15447
6660050482,11195
6662568298,15671
6662919720,16045
6664618709,11116
6667758684,15540
6667839773,16003
6669383816,11103
6670819173,15770
6671169273,11143
6674818194,15560
6677821629,16030
6677915050,16034
6682818431,15820
6686355907,15730
6686819383,15769
6688015416,11015
6690068813,15916
6690818192,16065
6705140339,16214
6706819321,15610
6710818971,15636
6714822098,15724
6718818712,15605
6722395877,16133
6722805285,42827
6724653379,15880
6726821081,15541
6727722790,11209
6728651913,15741
6730819986,15712
6731548183,11165
6732843478,15991
6734818906,15896
6735453880,15681
6736019471,11009
6736668737,16487
6738820302,15553
6739996256,11203
6742820315,15795
6743575187,15638
6746819234,15600
6750819287,15615
6754779747,15759
6754819921,15542
6756046223,11127
6758839570,15400
6760565037,15879
6760803768,16255
6762047960,15983
6762819886,15939
6766819353,15925
6766968742,15999
6774819619,15772
6778819187,15651
6782821106,15820
6784011073,11184
6784501870,15719
6786818915,16049
6790820480,15788
6792009404,11149
6792242284,16058
6794819720,15686
6798818378,15685
6801173339,15683
6802820669,15657
6803322051,16283
6804015828,11253
6806818194,15627
6810818877,15474
6812031052,11198
6812494429,16434
6812665480,15803
6814820863,15509
6816027235,11246
6818818639,15500
6820026614,11209
6822818711,15831
6824009711,11214
6824774698,15875
6824998948,16167
6826820906,15632
6829225733,15809
6830818046,15993
6835716039,15974
6835914702,16106
6837033171,11187
6839918805,16077
6849342878,16007
6850983794,15771
6870828255,15950
6884293613,15948
6886820858,15946
6891236857,15980
6894255251,15973
6897992025,15721
6898819910,15780
6899372649,11201
6900485883,15981
6902818320,15922
6902978681,15808
6904015759,11151
6910819156,15903
6912395790,15790
6912847294,15993
6913846556,15736
6914740138,15940
6914917075,16059
6916676782,15952
6918818791,16121
6920921263,15876
6921155283,15786
6923899714,16055
6924074328,16498
6925099391,11218
6925452867,15805
6927167290,16130
6930090836,15885
6930296282,16061
6941707864,16099
6941944045,16263
6950743270,15718
6950960179,16043
6952119793,11156
6953698886,15728
6953921389,16247
6956486274,15857
6956682781,15832
6957942428,11208
6958820486,15752
6962818353,15519
6965086850,15849
6965968706,15994
6966821519,15714
6970819033,15392
6974820406,15463
6976056145,15802
6976263822,15968
6977493829,15841
6980399984,15962
6982820138,15773
6991775386,15747
6996697844,15887
7003162190,16000
7009919406,15995
7010248257,16178
7012041401,11096
7012781095,15959
7014093838,11242
7014467925,15835
7014497753,11096
7014832512,15629
7018805271,13596
7018820679,15737
7022805276,17168
7027459277,16025
7039512648,15755
7042805282,22665
7045834520,16003
7046817954,15917
7050819378,15937
7051078082,15858
7052019506,11185
7057094747,16034
7057698172,15783
7065580835,15905
7066131445,16030
7070627848,16180
7073255763,15821
7074689910,16075
7074805304,37510
7077508248,15852
7078463955,11052
7078820577,15891
7080649108,15998
7080826757,15980
7086819323,16099
7086847257,16083
7088024988,11118
7090757270,15942
7092413239,15977
7094817138,15963
7094841838,16215
7096027651,11112
7098818060,16085
7102818916,16052
7103345515,16215
7106820714,15850
7110820285,16290
7112912442,15783
7114299520,15825
7118820470,16142
7120418853,15943
7122818228,16216
7124050385,11140
7126830141,16018
7128021108,11227
7132617984,15634
7132913203,15830
7133781601,11009
7138805270,40274
7138877714,16070
7142303871,15754
7154818513,16010
7157750181,15744
7158502300,15797
7162820427,16022
7166818379,15979
7170818708,15988
7172808176,16009
7174819661,15645
7178820789,15593
7182819966,16257
7186821005,16261
7190820236,16084
7191223507,11174
7192313116,16086
7192936362,16156
7193502369,11221
7194819072,16118
7198819989,15909
7202805275,17266
7202956810,15759
7206104369,16178
7206819024,15928
7207901730,15787
7209485437,15879
7209704071,16034
7211979962,11242
7213176032,15775
7214820911,15509
7218640590,15961
7218819463,16221
7220502449,15702
7222299813,15764
7222819136,16007
7223995081,11212
7226819543,15749
7226844036,15962
7228020960,11158
7230343391,15814
7230849971,16122
7234819661,16129
7236032777,11133
7238496558,15748
7238819652,15986
7239817930,11012
7242818451,15884
7246819103,16033
7250819660,15888
7251601769,16116
7253261908,15971
7254819437,15610
7258817982,15886
7263304780,16009
7266818403,16034
7268788790,15664
7270889056,15800
7274818210,15834
7278818361,16013
7283598561,16212
7286110047,16172
7294820842,16025
7302818067,15993
7303710192,15745
7309859981,15985
7310302911,15794
7311494260,11218
7313643868,15759
7314818534,16018
7318808632,15984
7333772228,16123
7336359701,15706
7338506006,15917
7338742488,16295
7339853509,11161
7345950000,15891
7346217737,16058
7349959037,15821
7350836939,16093
7352106136,15970
7354821194,16278
7356015254,11187
7358820402,16033
7359032794,16301
7360014427,11229
7362821419,16146
7364016839,11126
7366818569,15703
7368219053,15890
7370821667,16146
7374027747,15788
7374821164,15915
7376017479,11241
7378824325,16129
7379169570,16103
7380022900,11178
7382823313,16036
7384000940,11171
7386821756,15979
7387533178,15929
7388015216,11006
7390820180,16116
7392643444,16033
7394805271,34837
7396974980,15934
7398471650,16000
7398822232,15701
7402821209,15982
7403817745,15889
7406818131,15767
7410820566,15747
7413642205,15969
7414820404,15994
7418820402,15405
7419387648,16238
7421907539,16152
7421939105,11122
7426818331,15551
7427544446,16066
7428787170,11156
7429233602,16267
7429957203,16128
7432141142,11006
7432556263,15694
7434819144,15757
7435965854,11166
7438883127,16307
7439984377,11008
7447021169,15808
7454818988,16227
7456555797,16159
7459657211,15997
7460092424,15959
7463223532,15769
7466776241,16094
7467009134,15968
7468056333,11167
7472857148,15934
7474819122,15704
7475525917,15877
7476002950,11164
7478819572,16077
7479791022,16106
7482818134,15895
7486818831,15661
7490805294,35943
7494818194,15934
7495573161,16035
7495920632,11206
7496494296,15797
7498821735,15843
7502879327,15918
7510818591,16031
7513002474,16023
7513902092,15978
7514818811,16052
7514843520,16206
7518805264,12825
7518819723,16030
7520058917,16003
7522805267,21466
7526818871,16392
7527955892,16231
7528015679,11112
7530818767,16026
7534819382,15977
7534972739,16117
7541344064,15978
7555101030,15811
7557319974,16016
7560325952,15788
7562876940,15778
7564037440,15936
7566817864,16223
7570818997,16217
7572521532,16030
7573193078,16070
7576024555,11018
7576945465,15744
7578819940,16080
7582818957,15870
7586819799,16228
7590819086,15489
7592722684,15929
7594818303,15550
7595272918,15889
7596608927,11102
7598818968,15483
7599991558,11156
7602820585,15523
7602869453,16244
7606819952,15676
7608915516,15874
7610819429,15767
7614168769,15774
7614833495,16297
7618820729,16213
7620727406,16196
7622899956,16216
7626818130,15780
7630819966,16184
7635561499,15926
7641300893,16000
7650833170,15746
7655689135,15809
7657495448,15923
7660992355,16227
7667281257,15710
7667642865,15823
7669472631,11221
7673935180,16202
7674837389,16367
7675009924,11267
